FileName,DataSource,UniqueID,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments,
B7189UBRE_Splice17_2,M,,Museums Victoria,,B7189,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia,"McPhail's Swamp, Kerang",-35.73,143.92,,,1956,2012-01-16,breast upper,45,0,45,0,2,,
B7189UBRE_Splice17_3,M,,Museums Victoria,,B7189,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia,"McPhail's Swamp, Kerang",-35.73,143.92,,,1956,2012-01-16,breast upper,45,0,45,0,3,,
B7193BEL_Splice17_1,M,,Museums Victoria,,B7193,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,female,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2027-10-15,belly ,45,0,45,0,1,,
B7193BEL_Splice17_2,M,,Museums Victoria,,B7193,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,female,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2027-10-15,belly ,45,0,45,0,2,,
B7193BEL_Splice17_3,M,,Museums Victoria,,B7193,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,female,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2027-10-15,belly ,45,0,45,0,3,,
B7193BRE_Splice17_1,M,,Museums Victoria,,B7193,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,female,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2027-10-15,breast ,45,0,45,0,1,,
B7193BRE_Splice17_2,M,,Museums Victoria,,B7193,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,female,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2027-10-15,breast ,45,0,45,0,2,,
B7193BRE_Splice17_3,M,,Museums Victoria,,B7193,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,female,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2027-10-15,breast ,45,0,45,0,3,,
B7193CRW_Splice17_1,M,,Museums Victoria,,B7193,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,female,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2027-10-15,crown ,45,0,45,0,1,,
B7193CRW_Splice17_2,M,,Museums Victoria,,B7193,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,female,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2027-10-15,crown ,45,0,45,0,2,,
B7193CRW_Splice17_3,M,,Museums Victoria,,B7193,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,female,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2027-10-15,crown ,45,0,45,0,3,,
B7193MNTL_Splice17_1,M,,Museums Victoria,,B7193,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,female,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2027-10-15,mantle ,45,0,45,0,1,,
B7193MNTL_Splice17_2,M,,Museums Victoria,,B7193,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,female,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2027-10-15,mantle ,45,0,45,0,2,,
B7193MNTL_Splice17_3,M,,Museums Victoria,,B7193,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,female,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2027-10-15,mantle ,45,0,45,0,3,,
B7194BEL_Splice17_1,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,belly ,45,0,45,0,1,,
B7194BEL_Splice17_2,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,belly ,45,0,45,0,2,,
B7194BEL_Splice17_3,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,belly ,45,0,45,0,3,,
B7194BRE_Splice17_1,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,breast ,45,0,45,0,1,,
B7194BRE_Splice17_2,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,breast ,45,0,45,0,2,,
B7194BRE_Splice17_3,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,breast ,45,0,45,0,3,,
B7194CRW_Splice17_1,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,crown ,45,0,45,0,1,,
B7194CRW_Splice17_2,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,crown ,45,0,45,0,2,,
B7194CRW_Splice17_3,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,crown ,45,0,45,0,3,,
B7194MNTL_Splice17_1,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,mantle ,45,0,45,0,1,,
B7194MNTL_Splice17_2,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,mantle ,45,0,45,0,2,,
B7194MNTL_Splice17_3,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,mantle ,45,0,45,0,3,,
B7417BEL_Splice17_1,M,,Museums Victoria,,B7417,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,,male,adult,Australia,"Kerang, Top Marsh",-35.6,143.73,,,1956,2029-10-15,belly ,45,0,45,0,1,In breeding plumage (long white feathers from behind ear),
B7417BEL_Splice17_2,M,,Museums Victoria,,B7417,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,,male,adult,Australia,"Kerang, Top Marsh",-35.6,143.73,,,1956,2029-10-15,belly ,45,0,45,0,2,In breeding plumage (long white feathers from behind ear),
B7417BEL_Splice17_3,M,,Museums Victoria,,B7417,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,,male,adult,Australia,"Kerang, Top Marsh",-35.6,143.73,,,1956,2029-10-15,belly ,45,0,45,0,3,In breeding plumage (long white feathers from behind ear),
B7417BRE_Splice17_1,M,,Museums Victoria,,B7417,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,,male,adult,Australia,"Kerang, Top Marsh",-35.6,143.73,,,1956,2029-10-15,breast ,45,0,45,0,1,In breeding plumage (long white feathers from behind ear),
B7417BRE_Splice17_2,M,,Museums Victoria,,B7417,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,,male,adult,Australia,"Kerang, Top Marsh",-35.6,143.73,,,1956,2029-10-15,breast ,45,0,45,0,2,In breeding plumage (long white feathers from behind ear),
B7417BRE_Splice17_3,M,,Museums Victoria,,B7417,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,,male,adult,Australia,"Kerang, Top Marsh",-35.6,143.73,,,1956,2029-10-15,breast ,45,0,45,0,3,In breeding plumage (long white feathers from behind ear),
B7417CRW_Splice17_1,M,,Museums Victoria,,B7417,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,,male,adult,Australia,"Kerang, Top Marsh",-35.6,143.73,,,1956,2029-10-15,crown ,45,0,45,0,1,In breeding plumage (long white feathers from behind ear),
B7417CRW_Splice17_2,M,,Museums Victoria,,B7417,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,,male,adult,Australia,"Kerang, Top Marsh",-35.6,143.73,,,1956,2029-10-15,crown ,45,0,45,0,2,In breeding plumage (long white feathers from behind ear),
B7417CRW_Splice17_3,M,,Museums Victoria,,B7417,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,,male,adult,Australia,"Kerang, Top Marsh",-35.6,143.73,,,1956,2029-10-15,crown ,45,0,45,0,3,In breeding plumage (long white feathers from behind ear),
B7417MNTL_Splice17_1,M,,Museums Victoria,,B7417,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,,male,adult,Australia,"Kerang, Top Marsh",-35.6,143.73,,,1956,2029-10-15,mantle ,45,0,45,0,1,In breeding plumage (long white feathers from behind ear),
B7417MNTL_Splice17_2,M,,Museums Victoria,,B7417,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,,male,adult,Australia,"Kerang, Top Marsh",-35.6,143.73,,,1956,2029-10-15,mantle ,45,0,45,0,2,In breeding plumage (long white feathers from behind ear),
B7417MNTL_Splice17_3,M,,Museums Victoria,,B7417,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,,male,adult,Australia,"Kerang, Top Marsh",-35.6,143.73,,,1956,2029-10-15,mantle ,45,0,45,0,3,In breeding plumage (long white feathers from behind ear),
B7437BEL_Splice17_1,M,,Museums Victoria,,B7437,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,Snobs Creek,-36.28,145.87,,,1957,2013-01-16,belly ,45,0,45,0,1,,
B7437BEL_Splice17_2,M,,Museums Victoria,,B7437,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,Snobs Creek,-36.28,145.87,,,1957,2013-01-16,belly ,45,0,45,0,2,,
B7437BEL_Splice17_3,M,,Museums Victoria,,B7437,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,Snobs Creek,-36.28,145.87,,,1957,2013-01-16,belly ,45,0,45,0,3,,
B7437BRE_Splice17_1,M,,Museums Victoria,,B7437,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,Snobs Creek,-36.28,145.87,,,1957,2013-01-16,breast ,45,0,45,0,1,,
B7437BRE_Splice17_2,M,,Museums Victoria,,B7437,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,Snobs Creek,-36.28,145.87,,,1957,2013-01-16,breast ,45,0,45,0,2,,
B7437BRE_Splice17_3,M,,Museums Victoria,,B7437,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,Snobs Creek,-36.28,145.87,,,1957,2013-01-16,breast ,45,0,45,0,3,,
B7437CRW_Splice17_1,M,,Museums Victoria,,B7437,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,Snobs Creek,-36.28,145.87,,,1957,2013-01-16,crown ,45,0,45,0,1,,
B7437CRW_Splice17_2,M,,Museums Victoria,,B7437,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,Snobs Creek,-36.28,145.87,,,1957,2013-01-16,crown ,45,0,45,0,2,,
B7437CRW_Splice17_3,M,,Museums Victoria,,B7437,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,Snobs Creek,-36.28,145.87,,,1957,2013-01-16,crown ,45,0,45,0,3,,
B7437MNTL_Splice17_1,M,,Museums Victoria,,B7437,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,Snobs Creek,-36.28,145.87,,,1957,2013-01-16,mantle ,45,0,45,0,1,,
B7437MNTL_Splice17_2,M,,Museums Victoria,,B7437,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,Snobs Creek,-36.28,145.87,,,1957,2013-01-16,mantle ,45,0,45,0,2,,
B7437MNTL_Splice17_3,M,,Museums Victoria,,B7437,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,Snobs Creek,-36.28,145.87,,,1957,2013-01-16,mantle ,45,0,45,0,3,,
B7449BRE_Splice17_1,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,breast ,45,0,45,0,1,,
B7449BRE_Splice17_2,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,breast ,45,0,45,0,2,,
B7449BRE_Splice17_3,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,breast ,45,0,45,0,3,,
B7449CRW_Splice17_1,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,crown ,45,0,45,0,1,,
B7449CRW_Splice17_2,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,crown ,45,0,45,0,2,,
B7449CRW_Splice17_3,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,crown ,45,0,45,0,3,,
B7449mBEL_Splice17_1,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly middle,45,0,45,0,1,,
B7449mBEL_Splice17_2,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly middle,45,0,45,0,2,,
B7449mBEL_Splice17_3,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly middle,45,0,45,0,3,,
B7449MNTL_Splice17_1,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,mantle ,45,0,45,0,1,,
B7449MNTL_Splice17_2,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,mantle ,45,0,45,0,2,,
B7449MNTL_Splice17_3,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,mantle ,45,0,45,0,3,,
B7449sBEL_Splice17_1,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly side,45,0,45,0,1,,
B7449sBEL_Splice17_2,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly side,45,0,45,0,2,,
B7449sBEL_Splice17_3,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly side,45,0,45,0,3,,
B7450BRE_Splice17_1,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,breast ,45,0,45,0,1,,
B7450BRE_Splice17_2,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,breast ,45,0,45,0,2,,
B7450BRE_Splice17_3,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,breast ,45,0,45,0,3,,
B7450CRW_Splice17_1,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,crown ,45,0,45,0,1,,
B7450CRW_Splice17_2,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,crown ,45,0,45,0,2,,
B7450CRW_Splice17_3,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,crown ,45,0,45,0,3,,
B7450MNTL_Splice17_1,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,mantle ,45,0,45,0,1,,
B7450MNTL_Splice17_2,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,mantle ,45,0,45,0,2,,
B7450MNTL_Splice17_3,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,mantle ,45,0,45,0,3,,
B7450sBEL_Splice17_1,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly side,45,0,45,0,1,,
B7450sBEL_Splice17_2,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly side,45,0,45,0,2,,
B7450sBEL_Splice17_3,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly side,45,0,45,0,3,,
B7548BEL_Splice17_1,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,belly ,45,0,45,0,1,,
B7548BEL_Splice17_2,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,belly ,45,0,45,0,2,,
B7548BEL_Splice17_3,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,belly ,45,0,45,0,3,,
B7548BRE_Splice17_1,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,breast ,45,0,45,0,1,,
B7548BRE_Splice17_2,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,breast ,45,0,45,0,2,,
B7548BRE_Splice17_3,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,breast ,45,0,45,0,3,,
B7548CRW_Splice17_1,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,crown ,45,0,45,0,1,,
B7548CRW_Splice17_2,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,crown ,45,0,45,0,2,,
B7548CRW_Splice17_3,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,crown ,45,0,45,0,3,,
B7548FRH_Splice17_1,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,forehead ,45,0,45,0,1,,
B7548FRH_Splice17_2,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,forehead ,45,0,45,0,2,,
B7548FRH_Splice17_3,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,forehead ,45,0,45,0,3,,
B7548LMNTL_Splice17_1,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,mantle lower,45,0,45,0,1,,
B7548LMNTL_Splice17_2,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,mantle lower,45,0,45,0,2,,
B7548LMNTL_Splice17_3,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,mantle lower,45,0,45,0,3,,
B7548UMNTL_Splice17_1,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,mantle upper,45,0,45,0,1,,
B7548UMNTL_Splice17_2,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,mantle upper,45,0,45,0,2,,
B7548UMNTL_Splice17_3,M,,Museums Victoria,,B7548,,Columbiformes,Columbidae,Phaps,elegans,,male,adult,Australia,Heathmont,-37.83,145.25,,,1957,2012-05-16,mantle upper,45,0,45,0,3,,
B7550mBEL_Splice17_1,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly middle,45,0,45,0,1,,
B7550mBEL_Splice17_2,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly middle,45,0,45,0,2,,
B7550mBEL_Splice17_3,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly middle,45,0,45,0,3,,
B7682BEL_Splice19_1,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,belly ,45,0,45,0,1,,
B7682BEL_Splice19_2,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,belly ,45,0,45,0,2,,
B7682BEL_Splice19_3,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,belly ,45,0,45,0,3,,
B7682BRE_Splice19_1,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,breast ,45,0,45,0,1,,
B7682BRE_Splice19_2,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,breast ,45,0,45,0,2,,
B7682BRE_Splice19_3,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,breast ,45,0,45,0,3,,
B7682CRW_Splice19_1,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,crown ,45,0,45,0,1,,
B7682CRW_Splice19_2,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,crown ,45,0,45,0,2,,
B7682CRW_Splice19_3,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,crown ,45,0,45,0,3,,
B7682MNTL_Splice19_1,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,mantle ,45,0,45,0,1,,
B7682MNTL_Splice19_2,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,mantle ,45,0,45,0,2,,
B7682MNTL_Splice19_3,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,mantle ,45,0,45,0,3,,
B7714BEL_Splice17_1,M,,Museums Victoria,,B7714,,Falconiformes,Falconidae,Falco,cenchroides,,male,adult,Australia,Werribee,-37.83,144.57,,,1960,2010-03-16,belly ,45,0,45,0,1,,
B7714BEL_Splice17_2,M,,Museums Victoria,,B7714,,Falconiformes,Falconidae,Falco,cenchroides,,male,adult,Australia,Werribee,-37.83,144.57,,,1960,2010-03-16,belly ,45,0,45,0,2,,
B7714BEL_Splice17_3,M,,Museums Victoria,,B7714,,Falconiformes,Falconidae,Falco,cenchroides,,male,adult,Australia,Werribee,-37.83,144.57,,,1960,2010-03-16,belly ,45,0,45,0,3,,
B7714BRE_Splice17_1,M,,Museums Victoria,,B7714,,Falconiformes,Falconidae,Falco,cenchroides,,male,adult,Australia,Werribee,-37.83,144.57,,,1960,2010-03-16,breast ,45,0,45,0,1,,
